study,image,
CheXpert,patient36083_frontal.jpg,
CheXpert,patient36122_frontal.jpg,
CheXpert,patient36128_frontal.jpg,
CheXpert,patient36139_frontal.jpg,
CheXpert,patient36149_frontal.jpg,
CheXpert,patient36151_frontal.jpg,
CheXpert,patient36164_frontal.jpg,
CheXpert,patient36169_frontal.jpg,
CheXpert,patient36192_frontal.jpg,
CheXpert,patient36197_frontal.jpg,
CheXpert,patient36210_frontal.jpg,
CheXpert,patient36229_frontal.jpg,
CheXpert,patient36248_frontal.jpg,
CheXpert,patient36266_frontal.jpg,
CheXpert,patient36298_frontal.jpg,
CheXpert,patient36302_frontal.jpg,
CheXpert,patient36329_frontal.jpg,
CheXpert,patient36337_frontal.jpg,
CheXpert,patient36352_frontal.jpg,
CheXpert,patient36372_frontal.jpg,
CheXpert,patient36402_frontal.jpg,
CheXpert,patient36405_frontal.jpg,
CheXpert,patient36406_frontal.jpg,
CheXpert,patient36458_frontal.jpg,
CheXpert,patient36466_frontal.jpg,
CheXpert,patient36475_frontal.jpg,
CheXpert,patient36489_frontal.jpg,
CheXpert,patient36492_frontal.jpg,
CheXpert,patient36496_frontal.jpg,
CheXpert,patient36503_frontal.jpg,
CheXpert,patient36506_frontal.jpg,
CheXpert,patient36508_frontal.jpg,
CheXpert,patient36526_frontal.jpg,
CheXpert,patient36543_frontal.jpg,
CheXpert,patient36567_frontal.jpg,
CheXpert,patient36569_frontal.jpg,
CheXpert,patient36601_frontal.jpg,
CheXpert,patient36622_frontal.jpg,
CheXpert,patient36624_frontal.jpg,
CheXpert,patient36625_frontal.jpg,
CheXpert,patient36628_frontal.jpg,
CheXpert,patient36633_frontal.jpg,
CheXpert,patient36651_frontal.jpg,
CheXpert,patient36663_frontal.jpg,
CheXpert,patient36665_frontal.jpg,
CheXpert,patient36674_frontal.jpg,
CheXpert,patient36678_frontal.jpg,
CheXpert,patient36688_frontal.jpg,
CheXpert,patient36691_frontal.jpg,
CheXpert,patient36708_frontal.jpg,
CheXpert,patient36725_frontal.jpg,
CheXpert,patient36736_frontal.jpg,
CheXpert,patient36751_frontal.jpg,
CheXpert,patient36758_frontal.jpg,
CheXpert,patient36769_frontal.jpg,
CheXpert,patient36818_frontal.jpg,
CheXpert,patient36820_frontal.jpg,
CheXpert,patient36838_frontal.jpg,
CheXpert,patient36844_frontal.jpg,
CheXpert,patient36854_frontal.jpg,
CheXpert,patient36873_frontal.jpg,
CheXpert,patient36874_frontal.jpg,
CheXpert,patient36884_frontal.jpg,
CheXpert,patient36888_frontal.jpg,
CheXpert,patient36910_frontal.jpg,
CheXpert,patient36921_frontal.jpg,
CheXpert,patient36927_frontal.jpg,
CheXpert,patient36932_frontal.jpg,
CheXpert,patient36935_frontal.jpg,
CheXpert,patient36961_frontal.jpg,
CheXpert,patient36965_frontal.jpg,
CheXpert,patient36973_frontal.jpg,
CheXpert,patient36984_frontal.jpg,
CheXpert,patient36994_frontal.jpg,
CheXpert,patient36999_frontal.jpg,
CheXpert,patient37003_frontal.jpg,
CheXpert,patient37008_frontal.jpg,
CheXpert,patient37050_frontal.jpg,
CheXpert,patient37078_frontal.jpg,
CheXpert,patient37085_frontal.jpg,
CheXpert,patient37090_frontal.jpg,
CheXpert,patient37173_frontal.jpg,
CheXpert,patient37184_frontal.jpg,
CheXpert,patient37196_frontal.jpg,
CheXpert,patient37200_frontal.jpg,
CheXpert,patient37220_frontal.jpg,
CheXpert,patient37256_frontal.jpg,
CheXpert,patient37278_frontal.jpg,
CheXpert,patient37289_frontal.jpg,
CheXpert,patient37299_frontal.jpg,
CheXpert,patient37318_frontal.jpg,
CheXpert,patient37319_frontal.jpg,
CheXpert,patient37320_frontal.jpg,
CheXpert,patient37322_frontal.jpg,
CheXpert,patient37333_frontal.jpg,
CheXpert,patient37340_frontal.jpg,
CheXpert,patient37354_frontal.jpg,
CheXpert,patient37381_frontal.jpg,
CheXpert,patient37409_frontal.jpg,
CheXpert,patient37462_frontal.jpg,
CheXpert,patient37479_frontal.jpg,
CheXpert,patient37483_frontal.jpg,
CheXpert,patient37508_frontal.jpg,
CheXpert,patient37528_frontal.jpg,
CheXpert,patient37548_frontal.jpg,
CheXpert,patient37558_frontal.jpg,
CheXpert,patient37571_frontal.jpg,
CheXpert,patient37596_frontal.jpg,
CheXpert,patient37622_frontal.jpg,
CheXpert,patient37633_frontal.jpg,
CheXpert,patient37634_frontal.jpg,
CheXpert,patient37658_frontal.jpg,
CheXpert,patient37672_frontal.jpg,
CheXpert,patient37677_frontal.jpg,
CheXpert,patient37678_frontal.jpg,
CheXpert,patient37682_frontal.jpg,
CheXpert,patient37693_frontal.jpg,
CheXpert,patient37705_frontal.jpg,
CheXpert,patient37735_frontal.jpg,
CheXpert,patient37742_frontal.jpg,
CheXpert,patient37760_frontal.jpg,
CheXpert,patient37764_frontal.jpg,
CheXpert,patient37776_frontal.jpg,
CheXpert,patient37780_frontal.jpg,
CheXpert,patient37782_frontal.jpg,
CheXpert,patient37784_frontal.jpg,
CheXpert,patient37786_frontal.jpg,
CheXpert,patient37794_frontal.jpg,
CheXpert,patient37799_frontal.jpg,
CheXpert,patient37802_frontal.jpg,
CheXpert,patient37806_frontal.jpg,
CheXpert,patient37816_frontal.jpg,
CheXpert,patient37817_frontal.jpg,
CheXpert,patient37821_frontal.jpg,
CheXpert,patient37822_frontal.jpg,
CheXpert,patient37843_frontal.jpg,
CheXpert,patient37852_frontal.jpg,
CheXpert,patient37861_frontal.jpg,
CheXpert,patient37868_frontal.jpg,
CheXpert,patient37875_frontal.jpg,
CheXpert,patient37884_frontal.jpg,
CheXpert,patient37903_frontal.jpg,
CheXpert,patient37912_frontal.jpg,
CheXpert,patient37922_frontal.jpg,
CheXpert,patient37925_frontal.jpg,
CheXpert,patient37933_frontal.jpg,
CheXpert,patient37939_frontal.jpg,
CheXpert,patient37942_frontal.jpg,
CheXpert,patient37977_frontal.jpg,
CheXpert,patient38012_frontal.jpg,
CheXpert,patient38037_frontal.jpg,
CheXpert,patient38051_frontal.jpg,
CheXpert,patient38055_frontal.jpg,
CheXpert,patient38064_frontal.jpg,
CheXpert,patient38072_frontal.jpg,
CheXpert,patient38086_frontal.jpg,
CheXpert,patient38105_frontal.jpg,
CheXpert,patient38117_frontal.jpg,
CheXpert,patient38142_frontal.jpg,
CheXpert,patient38177_frontal.jpg,
CheXpert,patient38214_frontal.jpg,
CheXpert,patient38216_frontal.jpg,
CheXpert,patient38233_frontal.jpg,
CheXpert,patient38242_frontal.jpg,
CheXpert,patient38262_frontal.jpg,
CheXpert,patient38264_frontal.jpg,
CheXpert,patient38269_frontal.jpg,
CheXpert,patient38279_frontal.jpg,
CheXpert,patient38301_frontal.jpg,
CheXpert,patient38304_frontal.jpg,
CheXpert,patient38308_frontal.jpg,
CheXpert,patient38338_frontal.jpg,
CheXpert,patient38363_frontal.jpg,
CheXpert,patient38393_frontal.jpg,
CheXpert,patient38420_frontal.jpg,
CheXpert,patient38438_frontal.jpg,
CheXpert,patient38449_frontal.jpg,
CheXpert,patient38460_frontal.jpg,
CheXpert,patient38486_frontal.jpg,
CheXpert,patient38487_frontal.jpg,
CheXpert,patient38503_frontal.jpg,
CheXpert,patient38528_frontal.jpg,
CheXpert,patient38533_frontal.jpg,
CheXpert,patient38539_frontal.jpg,
CheXpert,patient38541_frontal.jpg,
CheXpert,patient38590_frontal.jpg,
CheXpert,patient38597_frontal.jpg,
CheXpert,patient38608_frontal.jpg,
CheXpert,patient38615_frontal.jpg,
CheXpert,patient38622_frontal.jpg,
CheXpert,patient38628_frontal.jpg,
CheXpert,patient38647_frontal.jpg,
CheXpert,patient38657_frontal.jpg,
CheXpert,patient38661_frontal.jpg,
CheXpert,patient38667_frontal.jpg,
CheXpert,patient38678_frontal.jpg,
CheXpert,patient38693_frontal.jpg,
CheXpert,patient38719_frontal.jpg,
CheXpert,patient38778_frontal.jpg,
CheXpert,patient38794_frontal.jpg,
CheXpert,patient38812_frontal.jpg,
CheXpert,patient38854_frontal.jpg,
CheXpert,patient38857_frontal.jpg,
CheXpert,patient38894_frontal.jpg,
CheXpert,patient38922_frontal.jpg,
CheXpert,patient38938_frontal.jpg,
CheXpert,patient38956_frontal.jpg,
CheXpert,patient38971_frontal.jpg,
CheXpert,patient39007_frontal.jpg,
CheXpert,patient39010_frontal.jpg,
CheXpert,patient39024_frontal.jpg,
CheXpert,patient39038_frontal.jpg,
CheXpert,patient39060_frontal.jpg,
CheXpert,patient39065_frontal.jpg,
CheXpert,patient39074_frontal.jpg,
CheXpert,patient39076_frontal.jpg,
CheXpert,patient39084_frontal.jpg,
CheXpert,patient39110_frontal.jpg,
CheXpert,patient39157_frontal.jpg,
CheXpert,patient39168_frontal.jpg,
CheXpert,patient39224_frontal.jpg,
CheXpert,patient39233_frontal.jpg,
CheXpert,patient39238_frontal.jpg,
CheXpert,patient39246_frontal.jpg,
CheXpert,patient39250_frontal.jpg,
CheXpert,patient39263_frontal.jpg,
CheXpert,patient39267_frontal.jpg,
CheXpert,patient39317_frontal.jpg,
CheXpert,patient39331_frontal.jpg,
CheXpert,patient39341_frontal.jpg,
CheXpert,patient39357_frontal.jpg,
CheXpert,patient39360_frontal.jpg,
CheXpert,patient39370_frontal.jpg,
CheXpert,patient39375_frontal.jpg,
CheXpert,patient39398_frontal.jpg,
CheXpert,patient39412_frontal.jpg,
CheXpert,patient39422_frontal.jpg,
CheXpert,patient39426_frontal.jpg,
CheXpert,patient39461_frontal.jpg,
CheXpert,patient39474_frontal.jpg,
CheXpert,patient39507_frontal.jpg,
CheXpert,patient39514_frontal.jpg,
CheXpert,patient39519_frontal.jpg,
CheXpert,patient39520_frontal.jpg,
CheXpert,patient39521_frontal.jpg,
CheXpert,patient39539_frontal.jpg,
CheXpert,patient39549_frontal.jpg,
CheXpert,patient39601_frontal.jpg,
CheXpert,patient39602_frontal.jpg,
CheXpert,patient39617_frontal.jpg,
CheXpert,patient39634_frontal.jpg,
CheXpert,patient39658_frontal.jpg,
CheXpert,patient39660_frontal.jpg,
CheXpert,patient39668_frontal.jpg,
CheXpert,patient39675_frontal.jpg,
CheXpert,patient39710_frontal.jpg,
CheXpert,patient39730_frontal.jpg,
CheXpert,patient39732_frontal.jpg,
CheXpert,patient39733_frontal.jpg,
CheXpert,patient39740_frontal.jpg,
CheXpert,patient39753_frontal.jpg,
CheXpert,patient39758_frontal.jpg,
CheXpert,patient39761_frontal.jpg,
CheXpert,patient39782_frontal.jpg,
CheXpert,patient39788_frontal.jpg,
CheXpert,patient39799_frontal.jpg,
CheXpert,patient39810_frontal.jpg,
CheXpert,patient39855_frontal.jpg,
CheXpert,patient39861_frontal.jpg,
CheXpert,patient39870_frontal.jpg,
CheXpert,patient39895_frontal.jpg,
CheXpert,patient39910_frontal.jpg,
CheXpert,patient39914_frontal.jpg,
CheXpert,patient39928_frontal.jpg,
CheXpert,patient39936_frontal.jpg,
CheXpert,patient39965_frontal.jpg,
CheXpert,patient39991_frontal.jpg,
CheXpert,patient40003_frontal.jpg,
CheXpert,patient40008_frontal.jpg,
CheXpert,patient40043_frontal.jpg,
CheXpert,patient40064_frontal.jpg,
CheXpert,patient40067_frontal.jpg,
CheXpert,patient40088_frontal.jpg,
CheXpert,patient40094_frontal.jpg,
CheXpert,patient40099_frontal.jpg,
CheXpert,patient40158_frontal.jpg,
CheXpert,patient40175_frontal.jpg,
CheXpert,patient40187_frontal.jpg,
CheXpert,patient40209_frontal.jpg,
CheXpert,patient40247_frontal.jpg,
CheXpert,patient40254_frontal.jpg,
CheXpert,patient40290_frontal.jpg,
CheXpert,patient40304_frontal.jpg,
CheXpert,patient40311_frontal.jpg,
CheXpert,patient40321_frontal.jpg,
CheXpert,patient40334_frontal.jpg,
CheXpert,patient40378_frontal.jpg,
CheXpert,patient40385_frontal.jpg,
CheXpert,patient40390_frontal.jpg,
CheXpert,patient40394_frontal.jpg,
CheXpert,patient40446_frontal.jpg,
CheXpert,patient40453_frontal.jpg,
CheXpert,patient40466_frontal.jpg,
CheXpert,patient40472_frontal.jpg,
CheXpert,patient40477_frontal.jpg,
CheXpert,patient40485_frontal.jpg,
CheXpert,patient40498_frontal.jpg,
CheXpert,patient40513_frontal.jpg,
CheXpert,patient40514_frontal.jpg,
CheXpert,patient40518_frontal.jpg,
CheXpert,patient40519_frontal.jpg,
CheXpert,patient40526_frontal.jpg,
CheXpert,patient40544_frontal.jpg,
CheXpert,patient40590_frontal.jpg,
CheXpert,patient40624_frontal.jpg,
CheXpert,patient40650_frontal.jpg,
CheXpert,patient40658_frontal.jpg,
CheXpert,patient40697_frontal.jpg,
CheXpert,patient40703_frontal.jpg,
CheXpert,patient40704_frontal.jpg,
CheXpert,patient40723_frontal.jpg,
CheXpert,patient40729_frontal.jpg,
CheXpert,patient40750_frontal.jpg,
CheXpert,patient40761_frontal.jpg,
CheXpert,patient40779_frontal.jpg,
CheXpert,patient40781_frontal.jpg,
CheXpert,patient40788_frontal.jpg,
CheXpert,patient40796_frontal.jpg,
CheXpert,patient40804_frontal.jpg,
CheXpert,patient40836_frontal.jpg,
CheXpert,patient40837_frontal.jpg,
CheXpert,patient40853_frontal.jpg,
CheXpert,patient40882_frontal.jpg,
CheXpert,patient40899_frontal.jpg,
CheXpert,patient40901_frontal.jpg,
CheXpert,patient40903_frontal.jpg,
CheXpert,patient40917_frontal.jpg,
CheXpert,patient40935_frontal.jpg,
CheXpert,patient40939_frontal.jpg,
CheXpert,patient40949_frontal.jpg,
CheXpert,patient40952_frontal.jpg,
CheXpert,patient40962_frontal.jpg,
CheXpert,patient40980_frontal.jpg,
CheXpert,patient40984_frontal.jpg,
CheXpert,patient40985_frontal.jpg,
CheXpert,patient41004_frontal.jpg,
CheXpert,patient41011_frontal.jpg,
CheXpert,patient41015_frontal.jpg,
CheXpert,patient41027_frontal.jpg,
CheXpert,patient41035_frontal.jpg,
CheXpert,patient41037_frontal.jpg,
CheXpert,patient41048_frontal.jpg,
CheXpert,patient41070_frontal.jpg,
CheXpert,patient41079_frontal.jpg,
CheXpert,patient41103_frontal.jpg,
CheXpert,patient41110_frontal.jpg,
CheXpert,patient41123_frontal.jpg,
CheXpert,patient41141_frontal.jpg,
CheXpert,patient41144_frontal.jpg,
CheXpert,patient41150_frontal.jpg,
CheXpert,patient41184_frontal.jpg,
CheXpert,patient41197_frontal.jpg,
CheXpert,patient41219_frontal.jpg,
CheXpert,patient41235_frontal.jpg,
CheXpert,patient41242_frontal.jpg,
CheXpert,patient41249_frontal.jpg,
CheXpert,patient41254_frontal.jpg,
CheXpert,patient41264_frontal.jpg,
CheXpert,patient41283_frontal.jpg,
CheXpert,patient41292_frontal.jpg,
CheXpert,patient41299_frontal.jpg,
CheXpert,patient41303_frontal.jpg,
CheXpert,patient41310_frontal.jpg,
CheXpert,patient41329_frontal.jpg,
CheXpert,patient41336_frontal.jpg,
CheXpert,patient41341_frontal.jpg,
CheXpert,patient41345_frontal.jpg,
CheXpert,patient41346_frontal.jpg,
CheXpert,patient41350_frontal.jpg,
CheXpert,patient41351_frontal.jpg,
CheXpert,patient41358_frontal.jpg,
CheXpert,patient41387_frontal.jpg,
CheXpert,patient41407_frontal.jpg,
CheXpert,patient41454_frontal.jpg,
CheXpert,patient41469_frontal.jpg,
CheXpert,patient41472_frontal.jpg,
CheXpert,patient41494_frontal.jpg,
CheXpert,patient41534_frontal.jpg,
CheXpert,patient41555_frontal.jpg,
CheXpert,patient41568_frontal.jpg,
CheXpert,patient41573_frontal.jpg,
CheXpert,patient41581_frontal.jpg,
CheXpert,patient41594_frontal.jpg,
CheXpert,patient41609_frontal.jpg,
CheXpert,patient41620_frontal.jpg,
CheXpert,patient41654_frontal.jpg,
CheXpert,patient41657_frontal.jpg,
CheXpert,patient41677_frontal.jpg,
CheXpert,patient41680_frontal.jpg,
CheXpert,patient41682_frontal.jpg,
CheXpert,patient41686_frontal.jpg,
CheXpert,patient41710_frontal.jpg,
CheXpert,patient41713_frontal.jpg,
CheXpert,patient41773_frontal.jpg,
CheXpert,patient41774_frontal.jpg,
CheXpert,patient41819_frontal.jpg,
CheXpert,patient41820_frontal.jpg,
CheXpert,patient41821_frontal.jpg,
CheXpert,patient41846_frontal.jpg,
CheXpert,patient41856_frontal.jpg,
CheXpert,patient41869_frontal.jpg,
CheXpert,patient41882_frontal.jpg,
CheXpert,patient41896_frontal.jpg,
CheXpert,patient41905_frontal.jpg,
CheXpert,patient41915_frontal.jpg,
CheXpert,patient41923_frontal.jpg,
CheXpert,patient41925_frontal.jpg,
CheXpert,patient41936_frontal.jpg,
CheXpert,patient41967_frontal.jpg,
CheXpert,patient41989_frontal.jpg,
CheXpert,patient41995_frontal.jpg,
CheXpert,patient42021_frontal.jpg,
CheXpert,patient42023_frontal.jpg,
CheXpert,patient42053_frontal.jpg,
CheXpert,patient42071_frontal.jpg,
CheXpert,patient42089_frontal.jpg,
CheXpert,patient42116_frontal.jpg,
CheXpert,patient42119_frontal.jpg,
CheXpert,patient42125_frontal.jpg,
CheXpert,patient42141_frontal.jpg,
CheXpert,patient42153_frontal.jpg,
CheXpert,patient42174_frontal.jpg,
CheXpert,patient42194_frontal.jpg,
CheXpert,patient42229_frontal.jpg,
CheXpert,patient42250_frontal.jpg,
CheXpert,patient42264_frontal.jpg,
CheXpert,patient42297_frontal.jpg,
CheXpert,patient42302_frontal.jpg,
CheXpert,patient42330_frontal.jpg,
CheXpert,patient42357_frontal.jpg,
CheXpert,patient42363_frontal.jpg,
CheXpert,patient42403_frontal.jpg,
CheXpert,patient42417_frontal.jpg,
CheXpert,patient42450_frontal.jpg,
CheXpert,patient42460_frontal.jpg,
CheXpert,patient42489_frontal.jpg,
CheXpert,patient42493_frontal.jpg,
CheXpert,patient42499_frontal.jpg,
CheXpert,patient42505_frontal.jpg,
CheXpert,patient42535_frontal.jpg,
CheXpert,patient42547_frontal.jpg,
CheXpert,patient42641_frontal.jpg,
CheXpert,patient42650_frontal.jpg,
CheXpert,patient42676_frontal.jpg,
CheXpert,patient42687_frontal.jpg,
CheXpert,patient42733_frontal.jpg,
CheXpert,patient42735_frontal.jpg,
CheXpert,patient42742_frontal.jpg,
CheXpert,patient42748_frontal.jpg,
CheXpert,patient42751_frontal.jpg,
CheXpert,patient42785_frontal.jpg,
CheXpert,patient42789_frontal.jpg,
CheXpert,patient42812_frontal.jpg,
CheXpert,patient42826_frontal.jpg,
CheXpert,patient42835_frontal.jpg,
CheXpert,patient42863_frontal.jpg,
CheXpert,patient42864_frontal.jpg,
CheXpert,patient42892_frontal.jpg,
CheXpert,patient42900_frontal.jpg,
CheXpert,patient42906_frontal.jpg,
CheXpert,patient42910_frontal.jpg,
CheXpert,patient42948_frontal.jpg,
CheXpert,patient42973_frontal.jpg,
CheXpert,patient42974_frontal.jpg,
CheXpert,patient42987_frontal.jpg,
CheXpert,patient42996_frontal.jpg,
CheXpert,patient43011_frontal.jpg,
CheXpert,patient43041_frontal.jpg,
CheXpert,patient43114_frontal.jpg,
CheXpert,patient43148_frontal.jpg,
CheXpert,patient43170_frontal.jpg,
CheXpert,patient43177_frontal.jpg,
CheXpert,patient43262_frontal.jpg,
CheXpert,patient43283_frontal.jpg,
CheXpert,patient43304_frontal.jpg,
CheXpert,patient43321_frontal.jpg,
CheXpert,patient43347_frontal.jpg,
CheXpert,patient43358_frontal.jpg,
CheXpert,patient43362_frontal.jpg,
CheXpert,patient43374_frontal.jpg,
CheXpert,patient43400_frontal.jpg,
CheXpert,patient43415_frontal.jpg,
CheXpert,patient43428_frontal.jpg,
CheXpert,patient43457_frontal.jpg,
CheXpert,patient43477_frontal.jpg,
CheXpert,patient43496_frontal.jpg,
CheXpert,patient43497_frontal.jpg,
CheXpert,patient43538_frontal.jpg,
CheXpert,patient43543_frontal.jpg,
CheXpert,patient43546_frontal.jpg,
CheXpert,patient43554_frontal.jpg,
CheXpert,patient43557_frontal.jpg,
CheXpert,patient43564_frontal.jpg,
CheXpert,patient43568_frontal.jpg,
CheXpert,patient43581_frontal.jpg,
CheXpert,patient43593_frontal.jpg,
CheXpert,patient43599_frontal.jpg,
CheXpert,patient43614_frontal.jpg,
CheXpert,patient43686_frontal.jpg,
CheXpert,patient43708_frontal.jpg,
CheXpert,patient43712_frontal.jpg,
CheXpert,patient43718_frontal.jpg,
CheXpert,patient43748_frontal.jpg,
CheXpert,patient43764_frontal.jpg,
CheXpert,patient43786_frontal.jpg,
CheXpert,patient43792_frontal.jpg,
CheXpert,patient43811_frontal.jpg,
CheXpert,patient43814_frontal.jpg,
CheXpert,patient43830_frontal.jpg,
CheXpert,patient43838_frontal.jpg,
CheXpert,patient43844_frontal.jpg,
CheXpert,patient43861_frontal.jpg,
CheXpert,patient43863_frontal.jpg,
CheXpert,patient43867_frontal.jpg,
CheXpert,patient43872_frontal.jpg,
CheXpert,patient43894_frontal.jpg,
CheXpert,patient43899_frontal.jpg,
CheXpert,patient43902_frontal.jpg,
CheXpert,patient43917_frontal.jpg,
CheXpert,patient43922_frontal.jpg,
CheXpert,patient43935_frontal.jpg,
CheXpert,patient43969_frontal.jpg,
CheXpert,patient43975_frontal.jpg,
CheXpert,patient43994_frontal.jpg,
CheXpert,patient44005_frontal.jpg,
CheXpert,patient44006_frontal.jpg,
CheXpert,patient44009_frontal.jpg,
CheXpert,patient44064_frontal.jpg,
CheXpert,patient44098_frontal.jpg,
CheXpert,patient44117_frontal.jpg,
CheXpert,patient44152_frontal.jpg,
CheXpert,patient44171_frontal.jpg,
CheXpert,patient44200_frontal.jpg,
CheXpert,patient44282_frontal.jpg,
CheXpert,patient44287_frontal.jpg,
CheXpert,patient44302_frontal.jpg,
CheXpert,patient44326_frontal.jpg,
CheXpert,patient44334_frontal.jpg,
CheXpert,patient44346_frontal.jpg,
CheXpert,patient44370_frontal.jpg,
CheXpert,patient44375_frontal.jpg,
CheXpert,patient44390_frontal.jpg,
CheXpert,patient44394_frontal.jpg,
CheXpert,patient44401_frontal.jpg,
CheXpert,patient44414_frontal.jpg,
CheXpert,patient44435_frontal.jpg,
CheXpert,patient44456_frontal.jpg,
CheXpert,patient44471_frontal.jpg,
CheXpert,patient44495_frontal.jpg,
CheXpert,patient44503_frontal.jpg,
CheXpert,patient44543_frontal.jpg,
CheXpert,patient44587_frontal.jpg,
CheXpert,patient44626_frontal.jpg,
CheXpert,patient44639_frontal.jpg,
CheXpert,patient44657_frontal.jpg,
CheXpert,patient44663_frontal.jpg,
CheXpert,patient44667_frontal.jpg,
CheXpert,patient44781_frontal.jpg,
CheXpert,patient44789_frontal.jpg,
CheXpert,patient44804_frontal.jpg,
CheXpert,patient44833_frontal.jpg,
CheXpert,patient44893_frontal.jpg,
CheXpert,patient44960_frontal.jpg,
CheXpert,patient44969_frontal.jpg,
CheXpert,patient44972_frontal.jpg,
CheXpert,patient44981_frontal.jpg,
CheXpert,patient44987_frontal.jpg,
CheXpert,patient44996_frontal.jpg,
CheXpert,patient45042_frontal.jpg,
CheXpert,patient45068_frontal.jpg,
CheXpert,patient45086_frontal.jpg,
CheXpert,patient45120_frontal.jpg,
CheXpert,patient45135_frontal.jpg,
CheXpert,patient45184_frontal.jpg,
CheXpert,patient45209_frontal.jpg,
CheXpert,patient45219_frontal.jpg,
CheXpert,patient45242_frontal.jpg,
CheXpert,patient45261_frontal.jpg,
CheXpert,patient45302_frontal.jpg,
CheXpert,patient45318_frontal.jpg,
CheXpert,patient45377_frontal.jpg,
CheXpert,patient45409_frontal.jpg,
CheXpert,patient45436_frontal.jpg,
CheXpert,patient45449_frontal.jpg,
CheXpert,patient45485_frontal.jpg,
CheXpert,patient45520_frontal.jpg,
CheXpert,patient45543_frontal.jpg,
CheXpert,patient45596_frontal.jpg,
CheXpert,patient45650_frontal.jpg,
CheXpert,patient45653_frontal.jpg,
CheXpert,patient45655_frontal.jpg,
CheXpert,patient45658_frontal.jpg,
CheXpert,patient45687_frontal.jpg,
CheXpert,patient45735_frontal.jpg,
CheXpert,patient45753_frontal.jpg,
CheXpert,patient45754_frontal.jpg,
CheXpert,patient45777_frontal.jpg,
CheXpert,patient45807_frontal.jpg,
CheXpert,patient45810_frontal.jpg,
CheXpert,patient45875_frontal.jpg,
CheXpert,patient45885_frontal.jpg,
CheXpert,patient45912_frontal.jpg,
CheXpert,patient45916_frontal.jpg,
CheXpert,patient45927_frontal.jpg,
CheXpert,patient45933_frontal.jpg,
CheXpert,patient45938_frontal.jpg,
CheXpert,patient45990_frontal.jpg,
CheXpert,patient45991_frontal.jpg,
CheXpert,patient45998_frontal.jpg,
CheXpert,patient46069_frontal.jpg,
CheXpert,patient46116_frontal.jpg,
CheXpert,patient46151_frontal.jpg,
CheXpert,patient46237_frontal.jpg,
CheXpert,patient46250_frontal.jpg,
CheXpert,patient46251_frontal.jpg,
CheXpert,patient46252_frontal.jpg,
CheXpert,patient46271_frontal.jpg,
CheXpert,patient46303_frontal.jpg,
CheXpert,patient46306_frontal.jpg,
CheXpert,patient46314_frontal.jpg,
CheXpert,patient46343_frontal.jpg,
CheXpert,patient46345_frontal.jpg,
CheXpert,patient46360_frontal.jpg,
CheXpert,patient46388_frontal.jpg,
CheXpert,patient46413_frontal.jpg,
CheXpert,patient46424_frontal.jpg,
CheXpert,patient46442_frontal.jpg,
CheXpert,patient46464_frontal.jpg,
CheXpert,patient46542_frontal.jpg,
CheXpert,patient46595_frontal.jpg,
CheXpert,patient46602_frontal.jpg,
CheXpert,patient46614_frontal.jpg,
CheXpert,patient46626_frontal.jpg,
CheXpert,patient46652_frontal.jpg,
CheXpert,patient46656_frontal.jpg,
CheXpert,patient46662_frontal.jpg,
CheXpert,patient46669_frontal.jpg,
CheXpert,patient46768_frontal.jpg,
CheXpert,patient46781_frontal.jpg,
CheXpert,patient46799_frontal.jpg,
CheXpert,patient46814_frontal.jpg,
CheXpert,patient46817_frontal.jpg,
CheXpert,patient46834_frontal.jpg,
CheXpert,patient46847_frontal.jpg,
CheXpert,patient46863_frontal.jpg,
CheXpert,patient46882_frontal.jpg,
CheXpert,patient46927_frontal.jpg,
CheXpert,patient46939_frontal.jpg,
CheXpert,patient47002_frontal.jpg,
CheXpert,patient47036_frontal.jpg,
CheXpert,patient47042_frontal.jpg,
CheXpert,patient47082_frontal.jpg,
CheXpert,patient47135_frontal.jpg,
CheXpert,patient47158_frontal.jpg,
CheXpert,patient47169_frontal.jpg,
CheXpert,patient47175_frontal.jpg,
CheXpert,patient47182_frontal.jpg,
CheXpert,patient47217_frontal.jpg,
CheXpert,patient47285_frontal.jpg,
CheXpert,patient47289_frontal.jpg,
CheXpert,patient47293_frontal.jpg,
CheXpert,patient47313_frontal.jpg,
CheXpert,patient47324_frontal.jpg,
CheXpert,patient47326_frontal.jpg,
CheXpert,patient47347_frontal.jpg,
CheXpert,patient47371_frontal.jpg,
CheXpert,patient47386_frontal.jpg,
CheXpert,patient47399_frontal.jpg,
CheXpert,patient47414_frontal.jpg,
CheXpert,patient47446_frontal.jpg,
CheXpert,patient47459_frontal.jpg,
CheXpert,patient47539_frontal.jpg,
CheXpert,patient47551_frontal.jpg,
CheXpert,patient47581_frontal.jpg,
CheXpert,patient47582_frontal.jpg,
CheXpert,patient47602_frontal.jpg,
CheXpert,patient47639_frontal.jpg,
CheXpert,patient47673_frontal.jpg,
CheXpert,patient47685_frontal.jpg,
CheXpert,patient47728_frontal.jpg,
CheXpert,patient47744_frontal.jpg,
CheXpert,patient47749_frontal.jpg,
CheXpert,patient47752_frontal.jpg,
CheXpert,patient47763_frontal.jpg,
CheXpert,patient47774_frontal.jpg,
CheXpert,patient47815_frontal.jpg,
CheXpert,patient47866_frontal.jpg,
CheXpert,patient47965_frontal.jpg,
CheXpert,patient47981_frontal.jpg,
